"id","stateid","name","status","created_at","updated_at"
"1","6","Delhi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"2","18","Kerala","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"3","32","Lucknow","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"4","32","Varanasi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"5","5","Gurgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"6","20","Mumbai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"7","27","Jaipur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"8","10","Patna","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"9","29","Chennai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"10","34","Kolkata","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"11","20","Nagpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"12","30","Adilabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"13","32","Agra","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"14","13"," Ahmedabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"15","20","Ahmednagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"16","27","Ajmer","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"17","20","Akluj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"18","17","Bengaluru","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"19","11","Bastar","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"20","25","Bhubaneswar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"21","17","Bijapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"22","18","Calicut","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"23","36","Chandigarh","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"24","29","Coimbatore","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"25","29","Cuddalore","2","2016-02-05 00:00:00","2022-07-27 12:14:46"
"26","33","Dehradun","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"27","11","Dhamtari","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"28","11","Durg","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"29","18","Ernakulam","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"30","5","Faridabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"31","32","Ghaziabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"32","9","Guwahati","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"33","33","Haridwar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"34","5","Hisar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"35","17","Hubli","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"36","30","Hyderabad(T)","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"37","19","Indore","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"38","26","Jalandhar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"39","11","Jangirchampa","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"40","27","Jodhpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"41","14","Kangra","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"42","33","Kashipur","1","2016-02-05 00:00:00","2023-04-11 05:49:33"
"43","10","Katihar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"44","18","Kochi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"45","20","Kolhapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"46","32","Kosikalan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"47","27","Kota","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"48","20","Lathur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"49","26","Ludhiana","1","2016-02-05 00:00:00","2021-07-13 12:15:00"
"50","32","Mathura","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"51","10","Munger","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"52","10","Muzaffarpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"53","17","Mysore","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"54","20","Nanded (South)","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"55","20","Parbhani","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"56","26","Pathankot","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"57","40","Pondicherry","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"58","20","Pune","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"59","12","Panaji","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"60","11","Raipur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"61","16","Ranchi","1","2016-02-05 00:00:00","2021-07-08 07:53:54"
"62","20","Ratnagiri","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"63","33","Rishikesh","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"64","5","Rohtak","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"65","13","Sabarkanths","2","2016-02-05 00:00:00","2021-07-06 08:19:17"
"66","33","Saharanpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"67","29","Salem","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"68","20","Sangli","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"69","20","Satara","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"70","30","Secunderabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"71","20","Solapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"72","15","Srinagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"73","13","Surat","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"74","27","Suratgarh","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"75","11","Surguja","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"76","18","Trichy","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"77","31","Tripura West","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"78","27","Udaipur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"79","20","Vasai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"80","7","Vijayawada","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"81","7","Visakhapatanam","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"82","20","Washim","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"83","7","West Godavari","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"84","29","Erode","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"87","13","Rajkot","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"88","6","Kotla","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"89","6","Karkardooma","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"90","6","Chatterpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"91","6","Okhla","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"92","20","Nasik","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"93","19","Bhopal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"94","19","Jabalpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"95","20","Pimpri","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"96","20","Pimpri","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"97","6","Shadra","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"98","20","Jalgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"99","6","Bhogal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"100","20","Siwan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"101","10","Bhagalpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"102","32","Noida","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"103","10","Goplalganj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"104","33","Rudrapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"105","32","Hapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"106","33","Haldwani","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"107","32","Meerut","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"108","41","Nepal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"109","20","Amravati","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"110","20","Akola","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"111","32","Kanpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"112","32","Allahabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"113","34","Howrah","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"114","34","Siliguri","1","2016-02-05 00:00:00","2023-04-12 05:58:18"
"115","18","Thiruvananthapuram","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"116","13","Mehsana","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"117","13","Palanpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"118","13","Anand","2","2016-02-05 00:00:00","2021-07-06 08:26:30"
"119","17","Mangalore","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"120","25","BBSR","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"121","25","Cuttack","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"122","18","Pullad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"123","26","Amritsar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"124","26","Patiala","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"125","26","Batala","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"126","29","Madurai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"127","13","Modasa","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"128","13","Dahod","2","2016-02-05 00:00:00","2021-07-06 08:22:01"
"129","13","Godhra","2","2016-02-05 00:00:00","2021-07-06 08:22:27"
"130","13","Himatnagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"131","13","Bhavnagar","1","2016-02-05 00:00:00","2021-07-06 11:46:22"
"133","13","Bodeli","2","2016-02-05 00:00:00","2021-07-06 08:24:25"
"134","13","Borsad","2","2016-02-05 00:00:00","2021-07-06 08:24:32"
"135","13","Bayad","2","2016-02-05 00:00:00","2021-07-06 08:24:37"
"136","13","Lunawada","2","2016-02-05 00:00:00","2021-07-06 08:35:38"
"137","13","Halol","2","2016-02-05 00:00:00","2021-07-06 08:36:02"
"138","13","Surendranagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"139","13","Kalol","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"140","13","Kapadwanj","2","2016-02-05 00:00:00","2021-07-06 08:36:28"
"141","13","Patan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"142","1","Sidhpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"143","26","Mansa","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"144","13","Dehgam","2","2016-02-05 00:00:00","2021-07-06 08:37:13"
"145","13","Bhuj","2","2016-02-05 00:00:00","2021-07-06 08:37:28"
"146","13","Jhalod","2","2016-02-05 00:00:00","2021-07-06 08:37:52"
"147","13","Upleta","1","2016-02-05 00:00:00","2022-05-31 13:01:01"
"148","13","Mahuva","1","2016-02-05 00:00:00","2021-07-06 11:47:34"
"149","13","Gandhidham","2","2016-02-05 00:00:00","2021-07-06 08:38:58"
"150","13","Kadi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"151","13","Unjha","2","2016-02-05 00:00:00","2021-07-06 08:40:01"
"153","13","Idar","2","2016-02-05 00:00:00","2021-07-06 08:40:18"
"154","13","Dhrol","2","2016-02-05 00:00:00","2021-07-06 08:40:42"
"155","13","Amreli","1","2016-02-05 00:00:00","2021-07-06 11:45:52"
"156","13","Deesa","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"157","13","Palitana","1","2016-02-05 00:00:00","2021-07-06 11:49:07"
"158","13","Dhansura","2","2016-02-05 00:00:00","2021-07-06 08:54:50"
"159","13","Visnagar","2","2016-02-05 00:00:00","2021-07-06 08:42:07"
"160","13","Jamnagar","1","2016-02-05 00:00:00","2021-07-06 11:46:45"
"161","13","Dholka","2","2016-02-05 00:00:00","2021-07-06 08:42:24"
"162","13","Padra","2","2016-02-05 00:00:00","2021-07-06 08:42:30"
"163","13","Umreth","2","2016-02-05 00:00:00","2021-07-06 08:44:01"
"164","13","Dhandhuka","2","2016-02-05 00:00:00","2021-07-06 08:44:06"
"165","13","Dhanera","2","2016-02-05 00:00:00","2021-07-06 08:44:11"
"166","13","Harij","2","2016-02-05 00:00:00","2021-07-06 08:44:17"
"167","13","Kathlal","2","2016-02-05 00:00:00","2021-07-06 08:44:24"
"168","13","Dhoraji","2","2016-02-05 00:00:00","2021-07-06 08:44:29"
"169","13","Kanodar","2","2016-02-05 00:00:00","2021-07-06 08:45:53"
"171","13","Dantiwada","2","2016-02-05 00:00:00","2021-07-06 08:45:59"
"172","13","Deodar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"173","13","Radhanpur","2","2016-02-05 00:00:00","2021-07-06 08:46:04"
"174","13","Chotaudaipur","2","2016-02-05 00:00:00","2021-07-06 08:46:09"
"175","13","Junagadh","2","2016-02-05 00:00:00","2021-07-06 08:46:15"
"176","13","Morbi","1","2016-02-05 00:00:00","2021-07-06 11:47:39"
"177","13","Kodinar","2","2016-02-05 00:00:00","2021-07-06 08:46:26"
"178","13","keshod","2","2016-02-05 00:00:00","2021-07-06 08:46:31"
"179","13","Botad","2","2016-02-05 00:00:00","2021-07-06 08:46:36"
"180","13","vijapur","2","2016-02-05 00:00:00","2021-07-06 08:46:51"
"181","13","Viramgam","2","2016-02-05 00:00:00","2021-07-06 08:46:57"
"182","13","porbandar","1","2016-02-05 00:00:00","2021-07-06 11:49:13"
"183","13","Veraval","1","2016-02-05 00:00:00","2021-07-06 11:49:18"
"184","13","Rajpipla","2","2016-02-05 00:00:00","2021-07-06 08:47:12"
"185","7","Bhimavaram","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"186","7","Guntur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"187","7","Nellore","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"188","7","Tirupathi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"189","30","Karimnagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"190","7","Srikakulam","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"200","34","Kharagpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"201","34","Raniganj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"203","34","Asansol","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"210","34","Barakar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"211","34","Barasat","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"216","34","Chakdaha","1","2016-02-05 00:00:00","2023-04-11 05:01:56"
"225","34","Sodepur","1","2016-02-05 00:00:00","2023-04-11 05:05:58"
"231","20","Sinnar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"232","20","Sangamner","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"233","20","Akole","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"234","20","Shrirampur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"235","20","Shrirampur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"236","20","Nandgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"237","20","Kalwan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"238","20","Shirdi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"239","20","Malegaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"240","20","Yeola","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"241","20","Lasalgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"242","20","Chalisgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"243","20","Dondaicha","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"244","20","Dhule","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"245","20","Parola","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"247","20","Varangaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"248","20","Savda","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"249","20","Jalna","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"250","20","Vaijapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"251","20","Aurangabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"252","20","Hingoli","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"253","20","Nanded","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"254","20","Bhokar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"255","19","Pathri","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"256","20","Sailu","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"257","20","Parali","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"258","20","Parbhani","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"259","20","Jintur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"260","20","Purna","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"261","20","Jamner","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"262","10","Arrah","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"263","10","Aurangabad (Bihar)","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"264","10","Barbigha","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"265","10","Begusarai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"266","10","Bettiah","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"267","10","Bhabua","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"268","10","Bhagalpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"269","10","Biharsharif","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"270","10","Bihiya","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"271","10","Buxar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"272","10","Chapra","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"273","10","Darbhanga","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"274","10","Dehri-on-Sone","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"275","10","Gaya","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"276","10","Gopalgunj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"277","10","Kahalgaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"278","10","Katihar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"279","10","Khagaria","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"280","10","Lakhisarai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"281","10","Madhubani","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"282","10","Motihari","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"283","10","Munger","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"284","10","Muzaffarpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"285","10","Narkatiyagunj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"286","10","Nawada","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"287","10","Patna","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"288","10","Raxual","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"289","10","Saharsa","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"290","10","Samastipur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"291","10","Shultangunj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"292","10","Sitamarhi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"293","10","Siwan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"294","20","Tarapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"295","13","Ankleshwar","2","2016-02-05 00:00:00","2021-07-06 08:29:19"
"296","13","Bharuch","2","2016-02-05 00:00:00","2021-07-06 08:30:25"
"297","13","Bardoli","2","2016-02-05 00:00:00","2021-07-06 08:29:59"
"298","13","Navsari","2","2016-02-05 00:00:00","2021-07-06 08:50:52"
"299","13","Valsad","2","2016-02-05 00:00:00","2021-07-06 08:51:00"
"300","13","Baroda","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"301","13","Billimora","2","2016-02-05 00:00:00","2021-07-06 08:32:53"
"302","13","Sankheda","2","2016-02-05 00:00:00","2021-07-06 08:51:12"
"303","13","Jambusar","2","2016-02-05 00:00:00","2021-07-06 08:51:17"
"304","13","Jahlod","2","2016-02-05 00:00:00","2021-07-06 08:51:23"
"305","13","Vapi","2","2016-02-05 00:00:00","2021-07-06 08:51:28"
"306","13","Kamrej","2","2016-02-05 00:00:00","2021-07-06 08:55:53"
"307","27","Palsana","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"308","30","Khammam","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"309","30","Nalgonda","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"310","7","Nizambad","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"311","30","Bodhan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"312","30","Warangal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"313","7","Ongole","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"314","7","Narasannapeta","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"315","7","Tadepalligudem","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"316","30","Kodad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"317","7","Srikalahasti","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"318","7","Proddatur","2","2016-02-05 00:00:00","2022-04-22 08:57:28"
"319","7","Markapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"320","7","Chittoor","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"321","7","Kurnool","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"322","7","Eluru","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"323","7","Nandyal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"324","7","Ravulapalem","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"325","7","Mandapeta","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"326","7","Gajuwaka","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"327","30","Ghatkeshwar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"328","7","Renigunta","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"329","7","Kavali","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"330","7","Kadapa","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"331","7","Naidupeta","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"332","7","Tirupathi","2","2016-02-05 00:00:00","2021-08-02 12:09:12"
"333","7","Machalipatnam","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"334","30","Nizamabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"335","13","Vyara","2","2016-02-05 00:00:00","2021-07-06 08:54:39"
"336","7","Rajahmundry","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"337","7","Kakinada","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"338","7","Guntakal","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"340","7","Anantapur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"341","7","Chinamushidivada","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"342","7","Rajahmundry","2","2016-02-05 00:00:00","2021-08-02 06:57:51"
"343","7","Vizianagaram","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"344","7","Proddutur","2","2016-02-05 00:00:00","2021-08-03 07:56:20"
"345","7","Tirupati","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"346","7","Hyderabad(A)","2","2016-02-05 00:00:00","2016-02-05 00:00:00"
"347","15","Jammu","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"348","13","Nadiad","1","2016-02-05 00:00:00","2021-07-06 09:00:54"
"349","13","Gandhinagar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"350","26","Punjab","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"351","13","Vadodara","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"352","1","Mahesana","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"353","25","Rourkela","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"354","1","Rajpura","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"355","29","Vellore","2","2016-02-05 00:00:00","2022-07-27 12:15:19"
"356","1","New Delhi","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"357","1","Alwar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"358","1","Trivandrum","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"359","1","Kozhikode","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"360","1","Gorakhpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"361","1","Kon Gaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"362","1","Bilaspur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"363","1","Jagdalpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"364","1","Raigarh","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"365","1","Jamshedpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"366","29","Nagercoil","2","2016-02-05 00:00:00","2022-07-27 12:14:02"
"367","11","Bilaspur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"368","20","Ichalkaranji","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"369","20","Islampur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"370","20","Jaisingpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"371","20","Jamkhed","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"372","20","Karad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"373","20","Koregaon","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"374","20","PCMC","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"375","20","Phaltan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"376","20","Tasgoan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"377","20","Wai","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"378","20","Aurangabad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"379","20","Thane","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"380","16","Deoghar","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"381","16","Dhanbad","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"382","16","Jamshedpur","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"649","0","KANPUR DEHAT","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"650","0","KANPUR NAGAR","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"651","0","Kasganj","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"652","0","KAUSHAMBI","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"653","0","KHERI","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"654","0","KUSHI NAGAR","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
